musm	0.9	2.07123	[-1, 1, 1, 1, 4, 3, 1, -4, 1, 2]
mwah	2.5	0.80623	[2, 2, 2, 4, 2, 3, 2, 2, 4, 2]
n1	1.9	1.04403	[1, 1, 3, 2, 2, 3, 4, 1, 1, 1]
NBD	1.3	1.34536	[2, 1, 0, 0, 0, 4, 2, 0, 3, 1]
nbif	-0.5	0.67082	[-1, -2, 0, 0, 0, 0, -1, -1, 0, 0]
NFC	-2.7	0.9	[-3, -2, -2, -3, -1, -2, -4, -3, -4, -3]
nfw	-2.4	1.0198	[-2, -2, -1, -3, -1, -2, -4, -3, -4, -2]
nh	2.2	0.6	[2, 2, 2, 2, 1, 3, 3, 3, 2, 2]
NIMBY	-0.8	0.6	[0, 0, -1, 0, -1, -2, -1, -1, -1, -1]
nimjd	-0.7	0.78102	[0, -2, -1, -2, 0, -1, 0, 0, 0, -1]
nimq	-0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, -2, 0]
Nimy	-1.4	1.68523	[-1, -2, -3, -2, -1, 2, -3, 0, 0, -4]
nitl	-1.5	0.92195	[-1, -1, -2, -3, -1, -3, -1, -2, 0, -1]
NMe	-2.1	1.13578	[-1, -2, -2, -1, -4, -2, -3, -3, 0, -3]
noyb	-0.7	1.67631	[-1, -2, 0, -1, -1, -2, -2, -1, 4, -1]
np	1.4	1.0198	[0, 1, 1, 1, 1, 2, 2, 4, 1, 1]
ntmu	1.4	0.66332	[1, 1, 0, 1, 2, 2, 2, 2, 2, 1]
o-8	-0.5	1.5	[2, -1, 0, 0, -2, -2, 0, -2, 2, -2]
o-:	-0.3	1.18743	[2, -1, 0, 0, -1, -2, 0, -2, 1, 0]
o- |	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -1, -2, -2, -1]
o.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
O:	-0.2	0.87178	[-1, 0, -1, -2, 0, 1, 0, 1, 0, 0]
O :)	1.5	0.67082	[3, 1, 1, 2, 2, 2, 1, 1, 1, 1]
O :-)	2.0	1.18322	[1, 4, 1, 2, 4, 1, 1, 2, 3, 1]
o: -3	2.2	0.9798	[1, 4, 2, 3, 3, 2, 1, 2, 3, 1]
o: 3	2.3	0.78102	[3, 3, 2, 2, 1, 2, 4, 2, 2, 2]
o: <	-0.3	1.1	[-1, -1, -2, 0, -1, 0, 1, 2, 0, -1]
o; ^)	1.6	0.8	[1, 2, 1, 2, 1, 2, 2, 0, 3, 2]
O.K	1.6	1.42829	[0, 0, 1, 1, 1, 4, 3, 4, 1, 1]
O_O	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
O_O	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
o_O	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
Pita	-2.4	1.2	[-2, -1, -1, -4, -4, -2, -4, -2, -3, -1]
pls	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
plz	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
pmbi	0.8	1.32665	[3, 0, 0, 1, 1, -2, 2, 2, 0, 1]
pmfji	0.3	0.78102	[0, 0, 1, 0, 2, -1, 0, 1, 0, 0]
pmji	0.7	1.00499	[1, 2, 0, -1, 0, 0, 2, 2, 1, 0]
po	-2.6	0.91652	[-2, -3, -4, -3, -3, -3, -1, -3, -1, -3]
PTL	2.6	1.11355	[3, 4, 2, 4, 1, 2, 3, 1, 4, 2]
pu	-1.1	1.3	[-3, -1, -3, -2, -1, -1, -1, -1, 1, 1]
qq	-2.2	0.6	[-2, -2, -1, -3, -3, -2, -2, -3, -2, -2]
qt	1.8	0.6	[2, 2, 1, 2, 1, 3, 2, 1, 2, 2]
r & r	2.4	1.0198	[2, 4, 2, 3, 1, 4, 2, 2, 1, 3]
rofl	2.7	0.78102	[3, 2, 2, 2, 4, 4, 2, 3, 3, 2]
roflmao	2.5	1.11803	[4, 2, 2, 4, 1, 1, 2, 4, 3, 2]
rotfl	2.6	0.66332	[3, 2, 3, 3, 1, 3, 3, 3, 2, 3]
rotflmao	2.8	1.07703	[4, 3, 2, 4, 1, 1, 4, 3, 3, 3]
rotflmfao	2.5	1.11803	[3, 4, 1, 3, 3, 3, 0, 3, 2, 3]
rotflol	3.0	1.09545	[1, 4, 4, 4, 2, 2, 2, 3, 4, 4]
rotgl	2.9	0.7	[4, 3, 2, 2, 3, 3, 3, 2, 4, 3]
rotglmao	1.8	2.4	[3, 3, 4, 3, -1, 1, 4, -4, 2, 3]
s:	-1.1	0.83066	[-1, -1, -2, -2, -1, -1, -2, -1, 1, -1]
sapfu	-1.1	1.57797	[-2, 0, -3, -1, -1, 1, -2, 2, -2, -3]
Sete	2.8	0.87178	[3, 3, 3, 2, 3, 3, 4, 4, 1, 2]
sfete	2.7	0.78102	[4, 3, 3, 3, 2, 4, 2, 2, 2, 2]
sgtm	2.4	1.0198	[2, 1, 1, 2, 3, 3, 2, 2, 4, 4]
palma	0.6	2.15407	[2, -1, 1, -1, 0, 4, -3, 4, 1, -1]
slaw	2.1	1.04403	[3, 2, 0, 2, 2, 2, 3, 1, 4, 2]
SMH	-1.3	0.64031	[-2, -1, 0, -1, -1, -2, -2, -1, -2, -1]
snafu	-2.5	1.11803	[-3, -4, -3, -3, -1, 0, -2, -3, -3, -3]
suspin	-2.8	0.9798	[-3, -4, -3, -2, -2, -1, -2, -4, -4, -3]
swak	2.3	1.00499	[2, 2, 2, 1, 4, 2, 3, 2, 1, 4]
TGIF	2.3	1.34536	[1, 3, 3, 3, -1, 2, 4, 2, 3, 3]
thks	1.4	0.4899	[1, 2, 1, 2, 1, 2, 1, 1, 2, 1]
mersi	1.5	0.92195	[0, 1, 3, 2, 1, 2, 1, 1, 3, 1]
TIA	2.3	0.9	[3, 1, 2, 1, 4, 3, 2, 3, 2, 2]
TMI	-0.3	1.61555	[-1, -1, 2, -1, 1, -2, -2, -1, 3, -1]
tnx	1.1	0.53852	[2, 1, 1, 0, 1, 1, 2, 1, 1, 1]
Adevarat	1.8	1.32665	[2, 1, 1, 0, 1, 4, 3, 1, 4, 1]
tx	1.5	0.92195	[3, 2, 1, 0, 2, 1, 3, 1, 1, 1]
TXS	1.1	0.7	[1, 2, 0, 1, 2, 0, 1, 2, 1, 1]
Multumesc	1.6	0.66332	[1, 2, 3, 1, 2, 2, 1, 2, 1, 1]
tyvm	2.5	1.11803	[2, 2, 1, 3, 1, 4, 2, 4, 2, 4]
URW	1.9	1.13578	[1, 2, 1, 2, 4, 2, 4, 1, 1, 1]
VBG	2.1	1.75784	[2, 3, 3, 3, 3, -3, 3, 2, 2, 3]
VBS	3.1	0.53852	[2, 3, 3, 3, 4, 4, 3, 3, 3, 3]
vip	2.3	1.00499	[2, 1, 1, 3, 4, 2, 2, 4, 2, 2]
VWD	2.6	0.91652	[4, 2, 4, 2, 1, 3, 3, 2, 3, 2]
VWP	2.1	0.7	[3, 1, 2, 2, 3, 2, 2, 3, 1, 2]
batai	-0.2	0.74833	[-1, 0, 0, 0, 0, 0, -2, 1, 0, 0]
wd	2.7	1.1	[3, 1, 4, 3, 4, 2, 1, 3, 2, 4]
Wilco	0.9	0.9434	[1, 3, 1, 0, 1, 0, 2, 1, 0, 0]
wp	1.0	0.0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
WTF	-2.8	0.74833	[-4, -3, -2, -3, -2, -2, -2, -4, -3, -3]
WTG	2.1	0.7	[1, 3, 2, 3, 2, 2, 2, 1, 2, 3]
wth	-2.4	0.4899	[-2, -3, -2, -3, -2, -2, -2, -3, -3, -2]
x-d	2.7	0.78102	[1, 3, 4, 2, 3, 3, 3, 2, 3, 3]
x-p	1.8	0.87178	[2, 1, 3, 1, 3, 1, 3, 1, 2, 1]
xd	2.7	0.9	[1, 4, 4, 3, 2, 2, 3, 3, 2, 3]
xlnt	3.0	0.89443	[4, 3, 3, 1, 4, 4, 3, 3, 3, 2]
xoxo	3.0	0.7746	[2, 2, 4, 2, 3, 3, 4, 3, 3, 4]
xoxozzz	2.3	0.78102	[3, 1, 2, 2, 2, 2, 3, 2, 4, 2]
XP	1.2	0.4	[1, 1, 1, 1, 2, 1, 2, 1, 1, 1]
xqzt	1.6	1.42829	[0, 2, 1, 2, 4, -1, 3, 1, 1, 3]
XTC	0.8	1.93907	[2, 0, -3, 3, 3, -1, 3, 1, -1, 1]
Yolo	1.1	0.83066	[0, 1, 1, 2, 1, 1, 1, 3, 0, 1]
YOYO	0.4	1.85472	[-1, 0, -1, -1, 4, 2, -2, 2, 2, -1]
yvw	1.6	0.4899	[1, 2, 1, 1, 2, 2, 2, 1, 2, 2]
YW	1.8	1.32665	[1, 1, 1, 4, 1, 1, 4, 0, 3, 2]
ywia	2.5	1.11803	[3, 2, 3, 4, 1, 1, 1, 3, 3, 4]
ZZZ	-1.2	0.87178	[0, -1, 0, -1, -3, -1, -1, -2, -2, -1]	[-;	0.5	1.28452	[1, -1, -1, 1, 1, 1, 2, -2, 2, 1]	[:	1.3	0.45826	[1, 1, 2, 1, 2, 2, 1, 1, 1, 1]	[;	1.0	1.34164	[2, 1, 2, 2, 1, 2, 2, -2, -1, 1]	[=	1.7	0.64031	[2, 2, 1, 1, 1, 2, 2, 3, 2, 1]
\ -:	-1.0	1.18322	[-3, -1, -1, -1, -1, -1, 2, -2, -1, -1]
\:	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
\: <	-1.7	1.18743	[-1, -3, -2, -2, -3, -3, -2, -1, 1, -1]
\ =	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -1, -2, -1, -1]
\ ^:	-1.3	0.45826	[-1, -1, -1, -2, -1, -1, -1, -2, -2, -1]
\ O /	2.2	0.9798	[2, 1, 1, 2, 4, 2, 2, 4, 2, 2]
\ O:	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -1, -2, -1, -1]
] -:	-2.1	0.53852	[-2, -3, -3, -2, -2, -2, -1, -2, -2, -2]
]:	-1.6	0.66332	[-1, -2, -1, -2, -3, -2, -1, -1, -1, -2]
]: <	-2.5	0.80623	[-2, -2, -2, -3, -4, -2, -2, -2, -2, -4]
^ <_ <	1.4	1.11355	[3, 1, 3, 2, 1, 1, 1, -1, 2, 1]
^ Urs	-2.8	0.6	[-2, -3, -3, -2, -3, -3, -2, -3, -4, -3]
abandon	-1.9	0.53852	[-1, -2, -2, -2, -2, -3, -2, -2, -1, -2]
abandonat	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
abandonata	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
abandonator	-1.9	0.83066	[-1, -1, -3, -2, -1, -3, -1, -2, -3, -2]
au abandonat	-1.9	0.83066	[-2, -3, -2, -3, -2, -1, -2, -2, 0, -2]
abandonarea	-1.6	0.8	[-3, -2, -3, -2, -1, -1, -1, -1, -1, -1]
abandon	-2.4	1.0198	[-4, -2, -1, -4, -2, -1, -2, -3, -3, -2]
abandonuri	-1.7	0.45826	[-2, -1, -2, -2, -1, -2, -1, -2, -2, -2]
abandonuri	-1.3	0.9	[-2, -1, -1, -2, -1, -2, -1, -2, 1, -2]
rapit	-2.3	1.18743	[-3, -1, 0, -3, -1, -3, -4, -2, -3, -3]
rapire	-2.8	0.87178	[-4, -3, -3, -4, -1, -3, -2, -2, -3, -3]
rapiri	-2.0	1.41421	[-3, -4, -1, -3, -1, -3, 1, -2, -1, -3]
detesta	-2.0	1.09545	[-3, -3, -1, -1, -2, -1, -3, -3, 0, -3]
detestat	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
detestata	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
respingator	-3.1	1.3	[-4, -4, -4, -2, 0, -4, -2, -3, -4, -4]
detesta	-2.9	1.51327	[0, -4, -3, -3, -4, -4, 0, -4, -3, -4]
abilitati	1.0	0.63246	[1, 2, 0, 1, 0, 1, 1, 1, 1, 2]
abilitate	1.3	0.64031	[1, 1, 1, 0, 1, 2, 2, 2, 2, 1]
la bordul	0.1	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
absent	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -2, -1, -1, -1]
absenteisti	-0.8	0.6	[-1, 0, 0, -1, -1, 0, -2, -1, -1, -1]
absolvi	1.2	1.46969	[2, -3, 2, 2, 1, 1, 2, 1, 2, 2]
absolvita	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
absolveste	1.3	1.00499	[3, 1, 1, 0, 0, 2, 3, 1, 1, 1]
dezlegand	1.6	0.8	[3, 1, 2, 1, 1, 2, 3, 1, 1, 1]
abuz	-3.2	0.6	[-4, -2, -3, -4, -3, -4, -3, -3, -3, -3]
abuzat	-2.3	0.64031	[-2, -2, -3, -2, -2, -4, -2, -2, -2, -2]
batjocoritor	-2.6	0.4899	[-3, -2, -3, -3, -2, -3, -2, -2, -3, -3]
agresorii	-2.6	1.0198	[-2, -3, -3, -3, -3, -2, -3, -4, -3, 0]
abuzuri	-2.6	0.66332	[-3, -2, -3, -3, -3, -3, -1, -2, -3, -3]
abuzarea	-2.0	1.41421	[-1, -2, -2, -4, -4, -2, -3, -1, 1, -2]
abuziv	-3.2	0.74833	[-4, -3, -3, -4, -4, -3, -4, -2, -3, -2]
abuziv	-2.8	0.6	[-3, -4, -3, -2, -3, -2, -2, -3, -3, -3]
abusiveness	-2.5	0.92195	[-2, -4, -2, -3, -2, -3, -4, -2, -1, -2]
abusivenesses	-3.0	0.63246	[-3, -3, -4, -3, -4, -2, -2, -3, -3, -3]
Accept	1.6	0.91652	[2, 1, 2, 1, 1, 2, 4, 1, 1, 1]
acceptabilities	1.6	0.66332	[0, 2, 2, 2, 1, 2, 2, 2, 1, 2]
acceptabilitate	1.1	0.53852	[1, 0, 1, 2, 1, 2, 1, 1, 1, 1]
acceptabil	1.3	0.45826	[1, 2, 1, 1, 1, 2, 1, 1, 2, 1]
acceptabila	1.3	0.45826	[1, 2, 1, 1, 1, 2, 1, 1, 2, 1]
acceptableness	1.3	0.9	[1, 0, 2, 1, 2, 1, 1, 0, 2, 3]
acceptabil	1.5	0.67082	[3, 2, 1, 1, 1, 2, 1, 1, 2, 1]
acceptare	2.0	0.63246	[3, 1, 3, 2, 1, 2, 2, 2, 2, 2]
acceptarile	1.7	0.78102	[3, 1, 1, 1, 2, 2, 1, 2, 3, 1]
acceptant	1.6	0.8	[0, 1, 2, 2, 2, 1, 2, 1, 3, 2]
acceptiune	1.3	0.78102	[0, 1, 2, 1, 1, 1, 1, 3, 2, 1]
acceptiuni	0.9	0.83066	[1, 2, 0, 2, 0, 1, 0, 2, 1, 0]
admis	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
admisa	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
acceptare	1.6	0.66332	[2, 2, 2, 1, 1, 2, 1, 3, 1, 1]
accepta	1.3	0.45826	[1, 2, 1, 1, 1, 2, 2, 1, 1, 1]
accident	-2.1	0.83066	[-2, -2, -1, -3, -4, -2, -2, -1, -2, -2]
accidental	-0.3	0.45826	[-1, -1, 0, 0, 0, 0, 0, 0, -1, 0]
accidental	-1.4	0.91652	[-2, 0, -2, 0, -3, -1, -1, -1, -2, -2]
accidente	-1.3	0.78102	[-1, -1, -1, -1, -2, 0, -3, -1, -2, -1]
realiza	1.8	0.6	[1, 2, 3, 2, 2, 2, 1, 1, 2, 2]
realizat	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
realizata	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
realizeaza	1.7	0.9	[2, 2, 1, 0, 2, 3, 3, 1, 1, 2]
acuzare	-1.0	1.09545	[-1, -1, -2, -2, -2, -1, -1, -1, 2, -1]
acuzatii	-1.3	1.26886	[-2, -2, -1, -3, -2, -1, -1, 2, -2, -1]
acuza	-0.8	1.53623	[-3, -1, -1, -2, 1, -2, 1, -2, 2, -1]
acuzat	-1.2	1.46969	[-2, -1, -2, 2, -2, -3, -2, -2, -1, 1]
acuzata	-1.2	1.46969	[-2, -1, -2, 2, -2, -3, -2, -2, -1, 1]
acuza	-1.4	1.0198	[-2, -1, -2, 1, -2, -3, -1, -2, -1, -1]
acuzare	-0.7	1.34536	[-2, -1, -1, 1, -3, -1, -1, 2, -1, 0]
durere	-1.6	1.2	[-1, -2, -2, -2, -1, -4, -1, 1, -2, -2]
dureau	-1.6	0.8	[-2, -2, -1, -2, -1, -2, -3, 0, -1, -2]
dureri	-1.0	0.7746	[-1, -2, -1, -1, -1, 1, -2, -1, -1, -1]
realizabil	1.3	0.45826	[2, 1, 1, 1, 1, 1, 1, 2, 2, 1]
dureros	-2.2	0.74833	[-2, -3, -2, -1, -3, -3, -2, -3, -1, -2]
achita	0.8	1.72047	[-3, 3, -1, 3, 2, 1, 1, 1, 0, 1]
achita	0.1	1.37477	[1, -3, -1, 0, 2, 0, -1, 1, 1, 1]
achitat	1.0	0.89443	[2, 2, 1, 1, 2, 0, 1, 1, -1, 1]
achitata	1.0	0.89443	[2, 2, 1, 1, 2, 0, 1, 1, -1, 1]
achitandu	1.3	0.78102	[3, 2, 0, 1, 1, 1, 2, 1, 1, 1]
acrimonios	-1.7	1.73494	[-1, -3, -2, -3, 3, -3, -1, -2, -2, -3]
activ	1.7	1.26886	[1, 2, 1, 1, 1, 4, 2, 4, 0, 1]
activa	1.3	0.78102	[0, 1, 0, 2, 2, 1, 1, 2, 2, 2]
activizat	0.6	0.8	[0, 2, 0, 0, 1, 0, 1, 0, 2, 0]
activenesses	0.8	0.74833	[2, 0, 1, 0, 0, 0, 1, 2, 1, 1]
active	1.1	0.7	[2, 1, 0, 1, 1, 0, 1, 1, 2, 2]
adecvat	0.9	0.7	[0, 0, 1, 1, 0, 2, 1, 1, 2, 1]
admirability	2.4	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]
admirabil	2.6	0.66332	[2, 3, 3, 3, 4, 3, 2, 2, 2, 2]
admirableness	2.2	0.87178	[2, 2, 3, 3, 3, 1, 3, 1, 3, 1]
admirabil	2.5	0.67082	[2, 3, 3, 3, 4, 2, 2, 2, 2, 2]
amiral	1.3	1.18743	[0, 0, 1, 3, 3, 2, 2, 0, 2, 0]
amirali	1.5	0.80623	[2, 2, 0, 2, 2, 0, 1, 2, 2, 2]
Admiralties	1.6	0.66332	[2, 2, 2, 1, 0, 2, 2, 2, 1, 2]
amiralitate	1.2	1.53623	[0, 4, 0, 0, 0, 2, 2, 3, 2, -1]
admiratie	2.5	0.80623	[3, 1, 1, 3, 3, 2, 3, 3, 3, 3]
admirations	1.6	0.66332	[2, 2, 1, 1, 2, 2, 2, 2, 2, 0]
admira	2.1	0.83066	[3, 3, 1, 3, 3, 2, 1, 2, 1, 2]
admirata	2.3	0.78102	[4, 2, 2, 2, 2, 2, 3, 3, 1, 2]
admirator	1.8	0.74833	[2, 1, 1, 2, 3, 2, 3, 1, 1, 2]
admiratori	1.7	1.00499	[2, 3, 2, 2, 2, 1, -1, 2, 2, 2]
admira	1.5	0.67082	[3, 1, 1, 2, 1, 2, 2, 1, 1, 1]
admirativ	1.6	0.8	[1, 2, 1, 1, 3, 3, 2, 1, 1, 1]
admirativ	2.3	0.64031	[1, 3, 3, 2, 2, 2, 2, 3, 3, 2]
admite	0.8	1.07703	[0, 0, 0, 0, 0, 1, 3, 2, 2, 0]
admite	1.2	0.87178	[1, 2, 2, 2, 0, 0, 1, 2, 0, 2]
admise	0.4	0.66332	[0, 1, 0, 1, 0, 0, 2, 0, 0, 0]
admonestat	-1.9	0.9434	[-2, -2, -2, -1, -2, -3, -1, -1, -1, -4]
adopt	0.7	0.64031	[0, 0, 1, 1, 1, 0, 1, 0, 1, 2]
adopta	0.7	0.64031	[0, 0, 1, 1, 1, 0, 1, 0, 1, 2]
adoptat	0.7	0.64031	[0, 0, 1, 2, 1, 0, 1, 1, 0, 1]
adoptata	0.7	0.64031	[0, 0, 1, 2, 1, 0, 1, 1, 0, 1]
adorability	2.2	0.74833	[2, 2, 2, 2, 1, 2, 3, 2, 4, 2]
adorabil	2.2	0.6	[3, 2, 2, 3, 2, 2, 1, 3, 2, 2]
ador	2.2	0.6	[3, 2, 2, 3, 2, 2, 1, 3, 2, 2]
adorabila	2.2	0.6	[3, 2, 2, 3, 2, 2, 1, 3, 2, 2]
adorableness	2.5	0.67082	[2, 3, 3, 2, 3, 2, 1, 3, 3, 3]
adorably	2.1	0.7	[3, 1, 2, 3, 2, 2, 1, 3, 2, 2]
adorare	2.9	0.7	[3, 3, 3, 2, 3, 3, 4, 2, 4, 2]
adorari	2.2	0.87178	[2, 2, 3, 1, 3, 1, 3, 3, 1, 3]
adora	2.6	0.91652	[3, 3, 1, 2, 3, 3, 3, 4, 1, 3]
adorat	1.8	0.87178	[2, 3, 3, 2, 2, 1, 1, 0, 2, 2]
adorata	1.8	0.87178	[2, 3, 3, 2, 2, 1, 1, 0, 2, 2]
adorator	1.7	1.1	[2, 4, 3, 1, 2, 1, 1, 0, 2, 1]
adoratorilor	2.1	0.7	[3, 2, 1, 2, 2, 2, 3, 2, 3, 1]
adora	1.6	0.66332	[2, 1, 3, 2, 2, 1, 1, 1, 2, 1]
adorator	2.6	0.66332	[2, 3, 3, 3, 1, 3, 3, 2, 3, 3]
adoringly	2.4	0.8	[2, 3, 2, 3, 3, 3, 3, 1, 1, 3]
impodobi	0.9	0.53852	[1, 1, 1, 0, 2, 1, 1, 0, 1, 1]
impodobita	0.8	1.249	[1, 1, 0, 2, -1, 3, -1, 2, 1, 0]
adorner	1.3	0.78102	[1, 1, 1, 2, 1, 3, 1, 2, 1, 0]
adorners	0.9	0.9434	[2, 2, 0, 1, -1, 2, 1, 1, 0, 1]
impodobire	1.0	0.7746	[0, 0, 1, 1, 1, 2, 2, 1, 0, 2]
podoaba	1.3	0.78102	[1, 3, 1, 0, 2, 2, 1, 1, 1, 1]
ornamentatie	0.8	1.16619	[2, -1, 0, 0, 2, 1, 2, -1, 1, 2]
impodobeste	0.5	1.56525	[3, -1, 1, 0, 2, -1, 3, -1, 0, -1]
avansat	1.0	0.63246	[1, 0, 1, 1, 1, 0, 1, 2, 1, 2]
avantaj	1.0	0.63246	[1, 2, 1, 1, 2, 0, 1, 0, 1, 1]
avantajata	1.4	0.91652	[1, 0, 3, 0, 1, 1, 2, 2, 2, 2]
avantajos	1.5	0.67082	[2, 0, 2, 2, 2, 1, 1, 1, 2, 2]
avantajos	1.9	0.53852	[2, 2, 2, 3, 2, 2, 2, 1, 1, 2]
rentabilitate	1.6	1.28062	[-2, 2, 3, 1, 2, 2, 2, 2, 2, 2]
rentabil	1.6	1.28062	[-2, 2, 3, 1, 2, 2, 2, 2, 2, 2]
avantaje	1.5	0.80623	[1, 0, 3, 1, 1, 1, 2, 2, 2, 2]
inlesnirea	1.6	0.66332	[3, 1, 1, 2, 1, 1, 2, 2, 2, 1]
aventura	1.3	0.45826	[1, 2, 1, 1, 2, 1, 1, 1, 1, 2]
aventurat	1.3	0.45826	[1, 2, 1, 2, 1, 2, 1, 1, 1, 1]
aventurier	1.2	0.6	[1, 2, 0, 2, 1, 2, 1, 1, 1, 1]
aventurieri	0.9	0.9434	[0, 1, 0, 1, 0, 1, 0, 1, 3, 2]
aventuri	1.4	1.2	[2, 2, 1, 2, -2, 2, 2, 1, 2, 2]
aventuros	1.7	1.1	[0, 3, 0, 1, 2, 2, 3, 1, 2, 3]
aventurismul	1.3	1.00499	[1, 0, 0, 2, 3, 2, 2, 0, 1, 2]
aventuriera	0.8	1.72047	[3, -1, 2, 2, 0, 0, 1, 2, -3, 2]
adventuresses	1.4	1.11355	[1, 0, 0, 3, 2, 2, 3, 0, 1, 2]
adventuring	2.3	0.78102	[2, 3, 2, 3, 1, 3, 3, 1, 2, 3]
aventurismul	1.5	0.67082	[1, 0, 2, 2, 2, 2, 1, 1, 2, 2]
aventuriste	1.4	0.4899	[1, 1, 2, 1, 2, 2, 2, 1, 1, 1]
adventuristic	1.7	0.64031	[2, 1, 1, 2, 2, 1, 3, 2, 2, 1]
ADVENTURISTS	1.2	0.9798	[3, 1, 0, 0, 1, 2, 1, 0, 2, 2]
aventuros	1.4	1.11355	[0, 1, 2, 1, 2, 0, 3, 2, 3, 0]
adventurously	1.3	0.9	[0, 1, 2, 2, 1, 2, 1, 1, 0, 3]
aventurile	1.8	0.87178	[0, 1, 3, 2, 1, 3, 2, 2, 2, 2]
contradictorialitatii	-1.5	0.92195	[-2, 0, -1, -3, -2, -2, 0, -1, -2, -2]
adversarii	-1.0	0.63246	[-1, -1, -1, -1, 0, -2, -2, -1, -1, 0]
adversar	-0.8	1.72047	[-3, -1, -2, -2, -2, 2, 1, -1, 2, -2]
adversativ	-1.2	0.74833	[-1, -1, -2, -1, -1, -1, -3, -1, 0, -1]
adversativ	-0.1	1.37477	[0, -2, -1, 0, -1, -1, 1, 1, 3, -1]
adversatives	-1.0	0.7746	[-1, -1, -2, -1, -2, 1, -1, -1, -1, -1]
advers	-1.5	0.80623	[-2, -2, -2, -1, -1, 0, -1, -3, -1, -2]
negativ	-0.8	1.6	[-2, -2, 0, -2, -2, 2, -2, 2, -2, 0]
adverseness	-0.6	1.35647	[-1, -2, -1, 2, -1, -2, -1, 2, -1, -1]
adversitati	-1.5	0.67082	[-2, -2, -1, -1, -2, 0, -2, -1, -2, -2]
adversitate	-1.8	0.6	[-3, -2, -1, -2, -2, -2, -1, -1, -2, -2]
afectat	-0.6	1.35647	[-1, -2, 0, -2, 0, 0, 2, -2, 1, -2]
afectiune	2.4	0.8	[3, 2, 2, 3, 4, 1, 3, 2, 2, 2]
affectional	1.9	1.04403	[3, 3, 2, 0, 2, 2, 2, 3, 2, 0]
affectionally	1.5	0.92195	[1, 1, 3, 1, 1, 0, 2, 2, 3, 1]
afectuos	1.9	1.13578	[1, 0, 3, 1, 3, 2, 2, 1, 2, 4]
afectuos	2.2	0.87178	[4, 1, 1, 2, 2, 2, 3, 3, 2, 2]
afectiune	1.8	0.4	[2, 2, 1, 2, 2, 1, 2, 2, 2, 2]
affectionless	-2.0	0.44721	[-2, -1, -2, -2, -2, -2, -2, -2, -2, -3]
afectiuni	1.5	1.11803	[-1, 3, 2, 2, 1, 1, 2, 1, 3, 1]
bolnav	-1.5	1.0247	[-1, -2, -3, -2, 1, -1, -1, -2, -2, -2]
ofensat	0.2	2.03961	[1, -2, 2, -2, -2, 4, 0, 2, 1, -2]
agrava	-2.5	0.80623	[-3, -3, -2, -3, -2, -4, -3, -2, -2, -1]
agravata	-1.9	1.04403	[-4, -3, -3, -1, -1, -1, -1, -2, -2, -1]
agraveaza	-1.9	0.83066	[-3, -2, -2, -2, -3, -1, -2, -2, 0, -2]
agravant	-1.2	0.9798	[-2, -2, -1, -2, -2, -1, 0, 1, -1, -2]
agreseaza	-1.3	1.55242	[-2, -2, 2, -2, -1, -3, -3, -1, 1, -2]
agresata	-1.4	0.4899	[-1, -1, -1, -1, -2, -1, -2, -2, -2, -1]
agreseaza	-0.5	1.43178	[-1, -2, -1, -1, -3, 0, -1, 1, 2, 1]
agresarii	-0.6	1.28062	[-1, -2, -1, 0, -1, -2, 2, -2, 1, 0]
agresiune	-1.2	1.77764	[-2, -2, 1, 1, -4, 2, -2, -2, -2, -2]
